hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,is_win
35,49,71,88,83,64,91,9,65,81,0
45,78,91,72,53,77,60,30,87,99,0
33,17,21,9,26,83,8,95,22,29,1
13,2,30,9,69,43,107,28,54,26,1
17,75,96,54,88,37,65,20,39,85,1
12,74,110,20,38,84,49,66,52,48,0
38,93,78,55,92,47,91,86,67,69,1
93,52,39,51,97,48,9,28,76,79,0
50,13,106,87,55,17,91,83,74,19,1
52,106,25,50,100,93,19,3,28,101,0
51,106,5,113,69,35,84,104,70,86,1
43,41,87,25,111,27,69,58,54,47,1
43,13,101,78,16,68,9,15,20,17,1
107,26,76,55,8,82,69,29,20,22,1
51,22,8,74,26,28,57,35,3,13,1
87,20,65,13,109,30,56,34,51,68,0
69,101,74,83,21,20,55,97,86,44,1
47,20,65,87,72,76,25,91,10,41,1
95,78,40,66,86,47,64,8,89,108,0
60,52,4,86,102,87,71,29,80,76,1
10,79,96,49,23,78,29,3,48,33,0
47,85,30,99,68,69,46,75,84,28,0
25,72,51,30,86,54,97,66,39,27,0
101,106,51,48,16,87,78,20,69,89,0
75,20,54,34,28,79,112,15,41,74,0
66,51,45,15,64,16,94,63,3,29,0
21,54,97,74,86,70,51,89,73,13,0
119,108,83,19,12,85,77,21,17,112,1
78,29,15,79,9,68,27,41,96,43,0
28,84,9,70,20,26,13,58,94,69,1
110,63,16,114,11,37,54,65,25,86,1
3,64,96,15,102,9,42,69,101,49,1
9,26,17,54,60,93,110,49,55,38,0
26,1,43,30,2,68,41,65,17,20,1
3,106,68,39,9,63,89,20,51,76,1
52,29,87,32,40,62,33,74,27,10,0
28,46,87,63,104,3,51,42,76,91,1
76,14,96,65,86,15,37,16,88,8,1
110,39,95,65,26,6,21,38,101,33,0
91,74,2,101,55,5,89,29,72,17,0
88,54,68,13,28,98,94,20,82,23,0
10,40,46,53,52,80,74,62,29,86,1
100,39,69,5,22,53,112,1,25,19,0
38,73,40,54,68,107,112,77,69,25,0
27,50,79,96,36,89,45,31,86,99,0
10,90,14,63,114,78,84,41,31,11,1
69,38,77,13,86,28,68,60,19,53,1
104,22,3,103,49,19,37,51,109,34,0
50,16,84,74,98,41,6,87,59,91,0
51,47,86,43,7,27,29,16,63,78,1
72,107,41,22,3,46,26,66,80,6,0
89,53,58,72,97,81,103,5,91,76,0
3,92,78,39,76,79,54,102,23,63,1
90,12,13,97,26,49,79,69,53,66,0
27,57,59,107,98,81,108,111,13,92,1
20,96,75,78,11,8,22,26,106,97,0
7,93,22,20,110,47,101,63,29,84,1
50,93,30,74,99,102,84,35,27,8,1
86,106,54,88,51,16,41,46,27,7,0
9,21,51,48,58,28,69,50,68,46,0
16,11,35,29,87,7,26,17,51,25,0
53,74,69,16,80,47,13,100,12,30,0
53,86,98,87,74,29,78,3,9,1,0
57,70,107,95,5,106,87,53,32,77,0
107,65,34,86,56,87,8,16,60,76,1
84,52,86,11,28,46,72,50,85,51,1
51,75,12,13,88,87,47,69,78,4,0
101,41,99,28,16,79,27,69,49,54,1
110,83,56,96,73,7,6,45,84,34,1
15,23,38,86,31,121,63,76,111,96,1
19,73,3,103,63,96,12,5,112,13,1
27,75,95,57,41,50,15,100,85,80,0
79,60,51,55,1,34,53,88,52,77,1
78,67,39,7,26,8,75,88,73,35,0
8,38,3,80,58,18,110,76,26,41,0
47,42,96,87,31,54,39,29,27,16,1
94,74,57,91,97,98,76,87,64,89,0
63,104,16,27,109,65,8,107,30,25,1
68,99,102,39,17,88,8,52,9,79,1
79,52,97,21,12,33,53,86,18,91,1
79,33,52,61,74,13,91,7,19,71,1
2,35,102,79,95,83,27,38,8,25,1
88,55,89,68,75,5,76,96,16,78,1
16,80,86,96,8,107,112,28,34,63,1
101,20,109,98,47,72,29,91,104,33,0
5,63,52,83,103,76,88,66,79,69,0
77,88,17,3,9,55,10,50,68,89,1
86,96,11,69,91,10,88,29,14,68,1
12,16,52,108,15,25,65,54,68,7,1
60,96,13,30,44,39,16,25,87,6,0
8,111,85,73,40,2,45,88,56,86,1
65,72,56,86,27,67,55,79,20,13,0
8,29,27,11,20,41,26,22,39,51,1
106,72,7,97,88,69,65,16,54,50,0
53,91,15,7,19,74,42,65,69,101,1
91,83,11,54,96,29,87,10,9,89,0
78,42,99,87,27,29,34,63,101,31,0
74,91,67,88,3,39,18,107,65,20,0
73,17,21,5,62,66,51,54,31,63,1
2,18,20,70,91,111,46,42,83,104,1
17,33,7,87,80,101,1,65,13,71,1
20,66,97,21,73,16,89,72,55,86,0
8,16,21,55,64,75,27,85,1,26,1
39,30,41,101,63,91,99,20,10,11,0
18,98,8,23,87,20,70,57,65,93,0
87,22,62,2,72,11,3,100,67,97,0
83,5,21,49,63,89,13,53,73,86,1
60,101,49,29,45,51,7,74,27,43,1
5,62,76,73,89,11,63,53,52,88,1
8,110,26,104,47,54,38,87,17,7,1
74,55,67,85,50,47,26,93,69,91,1
48,110,121,96,13,41,57,31,23,27,1
70,88,112,106,33,83,40,110,22,114,1
85,46,79,64,21,18,25,97,34,39,0
69,29,103,30,94,43,33,80,26,104,1
27,54,99,100,109,57,30,19,76,12,0
64,12,69,38,13,46,31,81,20,99,1
28,6,90,34,20,65,31,29,67,44,1
23,41,43,55,87,5,4,28,99,7,0
47,89,84,75,101,78,33,20,53,109,0
13,77,16,52,33,7,10,45,53,21,0
69,74,31,112,8,46,28,86,12,50,1
54,91,19,111,51,55,104,32,93,87,0
104,29,111,43,40,45,107,15,68,60,1
54,21,73,40,65,88,1,80,38,79,0
72,92,88,100,11,39,73,7,3,25,1
98,54,17,92,86,13,21,91,53,73,1
32,74,57,86,20,81,28,5,104,11,1
107,34,57,20,27,15,90,19,49,84,0
54,90,55,39,29,52,85,87,18,74,0
34,97,98,8,86,93,80,28,3,60,1
52,100,89,11,86,45,7,17,112,77,0
35,26,99,22,96,36,44,51,7,91,0
26,99,85,37,89,91,67,22,39,101,0
18,30,87,34,51,28,43,54,111,26,0
51,73,92,89,17,25,11,79,53,98,1
96,86,27,89,13,48,53,66,16,49,0
95,6,30,36,26,72,102,96,75,2,1
55,112,93,107,76,6,53,69,20,13,0
72,98,32,41,87,38,73,31,58,28,0
68,94,72,38,23,12,39,30,84,69,1
100,87,106,51,46,39,68,60,57,44,1
67,69,91,26,47,7,93,40,41,74,1
38,94,20,65,97,44,33,91,17,78,1
26,110,25,72,75,7,15,22,50,18,1
35,99,26,50,104,22,95,7,41,101,0
7,95,78,104,30,96,8,9,79,74,0
43,120,100,87,8,72,39,16,19,30,1
43,38,56,110,107,28,74,100,111,6,1
64,44,13,60,32,26,49,65,110,67,1
102,5,34,28,44,104,83,86,77,25,0
72,65,86,51,3,55,17,79,54,53,1
11,68,2,20,97,26,6,39,99,50,1
41,9,12,76,20,72,13,110,30,70,0
66,20,77,88,9,63,96,65,86,79,1
98,53,23,1,97,85,106,120,41,96,1
50,88,107,109,34,5,97,28,67,54,0
87,16,49,55,99,95,65,39,37,51,0
16,55,68,42,78,9,96,7,27,43,0
72,2,73,87,69,28,98,86,41,62,1
45,7,58,48,51,76,99,60,86,90,0
91,79,60,93,74,43,41,58,94,87,1
41,25,57,84,107,36,51,26,49,8,0
39,31,7,97,44,16,34,68,40,41,1
55,89,42,88,52,96,69,66,27,65,0
57,18,84,6,59,65,76,23,87,10,0
89,63,9,76,33,38,92,90,12,51,0
86,72,99,96,112,13,12,85,26,55,1
39,85,49,99,87,15,25,72,16,86,1
110,98,31,89,16,25,86,84,96,80,0
96,45,52,102,86,9,62,71,3,46,1
49,68,54,100,78,43,30,63,89,58,1
69,2,30,13,1,91,55,32,18,74,0
111,55,106,21,87,8,58,30,74,28,0
72,42,100,50,11,25,99,64,112,74,1
68,73,96,1,101,84,77,65,86,43,0
44,97,39,51,111,41,9,7,76,68,0
84,8,111,2,93,54,50,28,62,97,0
54,7,65,28,20,57,46,87,6,55,1
53,3,81,91,14,72,87,65,74,69,0
46,41,66,62,86,29,64,47,3,48,1
84,96,59,76,86,8,28,38,46,20,0
50,109,55,107,82,34,8,2,5,28,0
29,33,21,40,10,31,74,66,44,53,1
64,15,7,97,106,26,47,72,90,100,0
49,103,33,10,31,52,91,2,48,86,1
11,42,13,2,68,96,54,3,29,9,1
1,97,26,101,78,7,109,31,9,65,0
111,56,107,94,28,88,8,84,87,13,1
11,6,108,104,20,111,54,28,76,50,1
106,46,90,87,51,59,60,96,111,63,1
13,69,68,16,48,9,53,17,80,20,0
64,59,111,104,97,56,83,17,5,99,0
95,100,76,55,26,38,119,80,52,12,0
7,3,74,107,109,43,100,28,50,8,0
71,35,55,80,86,20,11,7,60,93,0
107,29,30,62,10,60,111,74,18,66,1
104,76,48,5,84,82,86,63,96,50,1
55,43,72,107,26,77,38,20,111,21,0
6,98,66,65,84,107,28,9,37,93,0
91,38,50,22,42,40,33,87,53,60,0
39,83,99,91,51,95,97,3,21,25,1
89,112,21,72,51,68,1,22,86,100,0
5,38,54,74,55,2,69,8,58,30,1
46,99,91,101,106,1,69,74,29,20,1
43,7,15,69,68,67,13,31,96,101,1
68,13,98,7,63,91,37,4,38,19,0
85,93,52,16,79,111,103,109,65,9,1
39,66,69,77,20,27,42,99,74,16,0
8,26,30,93,53,66,49,18,69,20,0
8,23,86,40,97,16,43,77,26,55,0
78,55,49,95,26,109,13,76,100,121,1
62,64,55,109,49,8,27,76,51,53,1
85,93,57,112,9,72,55,74,87,79,0
63,95,114,13,3,86,2,9,110,48,1
30,84,96,61,49,71,17,97,111,6,0
106,31,8,110,26,83,35,19,91,13,1
109,54,38,13,30,34,7,103,72,26,1
74,85,33,14,6,44,100,64,96,9,1
11,31,112,99,36,28,42,25,86,47,1
74,38,27,1,66,34,111,30,41,9,1
49,65,51,92,56,87,114,104,7,40,0
39,15,33,86,55,71,25,83,88,95,0
19,8,53,91,84,49,14,37,2,54,1
77,92,15,65,86,64,16,8,47,96,1
21,87,4,7,11,100,1,17,112,30,0
74,9,6,20,97,21,83,52,17,25,1
79,73,52,80,65,48,78,88,55,66,1
7,80,52,81,85,53,63,34,62,79,1
77,102,3,32,46,97,8,25,83,84,1
60,59,31,28,50,112,14,55,46,106,0
7,41,95,34,39,22,31,78,8,20,1
45,11,83,85,71,62,86,72,51,106,0
3,88,65,11,23,51,92,6,74,79,1
25,79,99,49,91,78,51,39,62,26,1
87,7,72,33,45,51,50,12,30,15,0
65,25,48,26,47,71,20,21,51,95,0
32,86,76,65,54,87,98,52,51,41,1
85,80,11,65,30,63,108,12,3,60,0
87,110,46,66,35,68,106,12,22,26,0
96,27,74,51,69,13,18,88,54,53,1
30,96,84,13,95,39,71,44,7,20,1
78,10,65,68,88,9,42,74,55,86,0
96,101,11,83,80,3,110,8,25,85,0
80,5,97,3,85,7,9,21,103,86,0
78,56,101,103,20,7,36,48,49,37,1
43,96,49,27,7,106,9,51,15,73,0
22,26,91,95,60,25,17,67,65,7,1
19,11,3,73,103,44,51,119,43,62,0
75,104,29,109,87,22,20,13,85,94,0
40,53,95,68,16,25,89,64,8,2,1
41,30,13,22,109,19,3,10,38,20,1
86,42,54,43,41,68,67,26,53,78,1
70,71,57,43,20,67,83,30,47,65,0
66,3,34,88,48,93,16,30,47,17,0
22,20,71,67,58,65,46,30,107,93,0
33,91,19,55,13,5,48,46,103,21,0
69,17,54,93,5,92,48,49,56,31,1
67,100,53,22,65,14,8,51,86,46,1
65,25,20,41,30,11,100,28,57,50,0
1,51,87,78,103,86,10,13,50,29,1
101,29,10,34,27,65,33,3,41,9,0
70,46,28,84,68,89,11,50,88,107,1
109,84,74,110,7,113,106,86,96,75,0
30,58,72,107,76,74,69,77,38,20,1
97,52,12,51,3,23,83,25,54,75,0
85,64,47,43,23,103,72,44,101,96,0
112,102,16,8,6,58,41,28,87,44,0
106,5,65,85,69,7,46,91,111,47,1
68,7,13,106,96,101,17,29,1,84,0
104,84,75,49,40,20,77,66,74,38,0
68,103,11,63,42,74,86,79,9,69,0
17,31,95,99,86,3,96,11,7,65,0
30,87,41,44,11,86,39,42,84,29,0
86,70,98,80,50,8,2,112,87,74,1
47,7,99,74,86,33,101,46,63,2,1
11,42,25,89,55,7,71,50,72,49,0
23,16,18,13,68,47,88,72,107,112,1
28,54,86,60,13,18,43,26,51,65,1
86,73,3,70,96,107,5,97,74,54,1
64,50,20,6,74,82,39,3,86,28,1
71,65,77,13,58,31,7,104,88,10,0
84,88,69,49,31,96,15,20,16,74,0
15,85,39,30,7,63,49,71,20,64,1
69,7,94,104,64,84,31,36,55,101,1
8,38,30,47,91,62,74,18,104,87,1
63,10,79,55,83,65,44,53,5,103,1
49,103,53,86,15,7,10,5,54,51,1
70,114,2,87,73,88,14,90,74,93,1
20,33,42,11,64,43,93,88,96,31,1
73,13,5,48,99,49,40,63,103,53,0
46,50,96,8,87,74,99,7,47,84,0
83,6,21,65,26,71,47,75,95,20,1
107,53,43,8,27,33,13,16,4,64,1
60,47,106,87,100,104,42,86,84,39,1
74,26,18,112,65,38,103,20,94,34,1
50,11,44,18,31,72,84,33,43,20,0
96,81,46,16,68,38,13,18,88,50,1
98,11,41,26,68,91,81,39,20,17,0
7,40,22,64,77,78,91,19,27,96,0
99,68,77,47,20,78,8,106,101,30,0
86,23,76,88,18,47,30,8,28,107,1
79,98,74,7,93,103,8,68,13,41,0
98,8,26,10,103,55,41,9,62,111,1
17,51,3,114,65,111,12,19,88,39,0
96,8,87,79,18,9,30,55,16,54,0
9,83,69,42,96,34,50,23,65,16,1
4,22,84,60,107,20,98,61,27,35,0
22,66,78,53,20,27,7,71,39,97,1
86,65,101,15,34,78,49,27,66,9,0
55,70,86,101,77,63,33,94,78,58,1
21,75,19,65,87,8,68,13,51,71,0
86,110,93,52,30,3,51,91,49,70,0
12,90,39,55,51,25,65,54,79,80,0
16,46,65,63,86,60,7,74,68,54,1
7,9,4,27,78,42,43,87,93,74,1
5,88,107,36,74,28,87,54,96,46,0
27,35,51,78,88,68,86,65,63,34,0
86,65,46,8,112,48,76,64,104,79,1
7,42,65,9,11,99,13,10,16,68,0
72,80,55,30,69,8,65,20,19,91,0
65,69,112,25,12,11,68,55,42,86,0
25,54,39,55,20,18,13,72,56,85,0
96,65,20,1,31,78,84,44,30,53,0
62,93,91,95,16,79,96,53,69,50,1
98,31,95,36,85,65,110,109,74,2,0
67,71,21,50,92,39,84,2,75,46,0
109,50,60,78,39,18,79,103,104,17,1
93,51,5,65,16,88,92,11,40,6,0
87,3,47,74,94,51,35,26,84,54,1
78,34,20,92,44,80,22,65,9,3,0
1,38,13,26,66,74,60,20,53,40,0
68,112,18,88,36,7,97,25,111,44,0
68,22,107,42,38,102,92,47,72,100,0
11,51,74,20,69,106,77,66,40,29,1
41,16,108,74,30,91,84,38,94,52,0
13,66,67,55,30,72,80,86,21,7,1
65,13,26,93,110,80,29,74,20,107,0
52,33,18,74,86,64,90,48,38,97,0
71,11,106,112,62,68,21,72,51,100,1
7,93,21,55,112,100,31,74,84,72,0
56,43,7,111,88,75,87,65,8,16,1
18,96,84,101,91,104,103,20,65,94,0
50,108,76,70,106,91,46,86,8,104,1
11,86,106,20,57,85,42,64,17,46,1
58,54,74,86,69,53,9,16,106,96,1
47,23,9,27,37,43,63,101,50,7,0
79,28,94,9,69,13,81,61,16,50,1
42,79,80,15,75,34,30,13,40,27,1
28,76,8,84,58,79,48,69,74,55,1
111,23,74,59,41,89,13,8,98,90,1
72,37,3,102,113,87,12,1,21,108,0
56,89,11,7,50,72,75,60,21,100,1
33,30,78,51,11,77,92,38,20,34,0
41,108,74,60,30,26,77,52,78,93,1
60,99,86,95,46,71,36,18,98,87,0
8,76,65,37,107,41,97,20,44,114,1
90,83,54,92,17,88,72,64,80,8,1
48,74,58,29,86,27,7,65,10,47,0
58,69,10,55,64,13,92,88,72,62,1
66,79,36,65,73,7,44,69,47,50,0
54,39,86,62,16,12,90,13,26,97,1
109,36,43,88,86,7,27,1,53,92,1
86,50,106,60,69,100,87,68,89,40,0
87,89,31,17,96,1,106,98,2,92,1
88,43,31,15,78,75,27,51,6,39,1
55,54,64,11,51,13,16,8,85,75,1
80,86,55,106,28,11,88,20,18,16,1
91,9,2,6,79,74,63,84,65,68,1
64,46,21,44,20,42,16,51,68,43,0
13,5,88,27,48,93,55,86,34,28,0
42,69,13,27,74,68,55,78,16,9,0
97,64,55,54,90,66,38,79,21,80,1
88,11,109,30,100,87,69,16,43,95,0
27,107,33,40,35,7,23,1,68,47,0
38,62,3,72,76,91,39,60,58,19,1
26,2,16,9,73,15,47,79,103,85,1
17,72,83,86,55,26,93,5,11,7,1
80,5,28,93,96,10,81,35,101,16,1
86,76,77,29,31,53,26,72,41,89,1
69,30,93,39,55,80,43,2,107,3,1
44,103,121,101,108,95,54,18,65,111,1
29,76,52,78,79,53,68,96,33,10,0
98,9,90,42,23,91,19,83,88,13,1
18,64,95,39,51,43,83,30,41,28,1
11,106,101,33,7,92,65,39,6,20,0
57,29,15,78,5,74,41,109,101,31,1
85,104,15,96,27,72,78,91,76,87,0
29,50,9,46,47,27,39,70,86,96,1
49,48,103,5,40,92,80,9,7,98,1
53,20,50,64,45,52,85,40,104,16,1
69,30,106,62,12,20,43,16,3,61,0
25,68,28,31,106,7,12,3,11,50,0
66,60,65,86,106,83,44,33,69,17,0
43,27,53,85,45,7,28,54,30,15,0
29,8,110,106,26,20,38,13,103,6,0
72,22,84,29,101,20,96,15,86,34,0
78,34,7,9,67,104,22,13,20,80,0
88,93,66,21,63,92,49,56,5,8,0
52,42,43,15,21,30,65,83,67,51,0
86,75,68,99,9,84,13,2,8,87,0
103,76,15,102,87,107,89,30,72,109,0
54,51,50,78,20,1,68,74,84,96,0
34,9,79,13,2,83,96,50,72,97,0
81,62,65,53,85,19,110,100,39,69,0
65,8,46,20,25,9,39,110,41,79,1
91,30,49,97,72,66,28,18,20,74,0
87,13,54,80,60,94,26,41,62,39,0
112,22,45,51,4,106,58,35,27,16,1
89,64,5,47,84,44,26,66,29,74,1
43,10,107,111,29,74,38,93,30,102,1
106,48,16,50,108,80,76,65,84,91,0
100,74,58,18,60,53,26,8,39,30,1
51,54,7,17,86,12,49,79,53,89,0
5,7,15,60,25,87,39,88,16,77,0
7,81,63,91,103,95,9,49,16,92,1
63,107,57,68,43,88,99,54,27,13,1
79,6,50,59,29,112,91,73,13,65,0
78,88,68,83,93,65,79,1,73,86,1
11,41,78,30,103,43,16,109,89,3,1
7,74,110,12,112,86,100,47,19,64,1
86,111,45,29,109,98,27,93,30,96,1
112,51,46,52,71,40,61,11,68,86,0
87,110,8,47,7,13,55,20,67,84,1
47,45,103,86,54,26,42,39,16,52,1
100,52,41,108,87,107,49,45,109,3,1
18,55,47,91,25,31,26,10,63,29,0
112,109,78,9,108,85,45,33,96,12,0
99,81,30,47,85,64,43,69,42,27,1
51,78,101,30,99,91,38,52,72,26,0
8,37,11,51,114,2,70,32,5,39,0
77,55,106,86,52,83,74,29,58,47,1
76,73,21,30,71,70,13,107,62,55,1
59,34,2,111,62,26,65,54,9,84,0
16,29,93,101,13,65,91,72,49,83,1
41,103,27,72,34,67,16,11,108,68,1
29,9,91,19,79,87,98,63,69,20,1
85,5,27,47,9,79,39,25,98,72,0
14,18,64,23,13,104,21,3,67,74,1
54,76,78,86,91,87,16,65,92,12,1
31,106,41,51,55,40,86,81,68,47,0
16,98,73,102,50,8,9,74,88,79,1
13,50,103,95,44,64,106,46,18,96,1
79,23,18,76,16,20,37,34,38,6,0
3,91,39,7,80,86,29,70,88,25,0
83,76,72,88,50,55,9,16,79,74,0
20,80,64,103,16,72,7,102,47,30,1
56,78,92,31,38,101,16,47,41,91,0
69,112,85,78,1,68,100,50,42,21,1
15,53,69,25,79,63,2,31,50,39,0
67,103,97,84,75,106,3,101,73,15,1
104,28,44,34,5,18,88,9,14,37,0
110,21,47,83,26,93,59,15,75,84,0
78,94,91,29,84,110,43,101,64,41,1
58,77,27,13,33,76,39,52,16,20,1
5,58,26,25,12,3,49,119,63,73,0
26,68,76,29,63,83,42,97,20,82,0
61,4,7,60,68,39,53,3,98,88,1
30,21,22,97,95,27,110,75,34,70,1
86,39,91,19,110,58,49,52,29,106,0
10,65,30,47,66,20,43,41,58,39,1
86,69,121,49,8,90,16,41,84,43,1
7,36,70,109,20,4,114,21,111,5,1
9,35,84,47,57,63,20,68,75,36,0
28,106,50,31,11,112,74,85,75,39,1
26,80,39,30,96,69,7,13,54,109,1
63,68,13,60,40,33,72,7,55,103,1
108,89,48,9,79,2,109,16,13,3,1
25,4,60,75,87,57,46,76,3,65,0
23,84,8,30,95,38,93,22,62,7,0
5,51,75,84,8,114,54,2,43,110,1
22,52,16,37,67,25,29,4,3,88,0
49,63,5,53,92,73,62,60,86,90,0
111,16,74,84,48,18,76,75,23,65,1
73,40,9,15,55,21,54,5,63,51,1
6,86,83,74,51,50,96,28,47,3,1
16,15,78,46,9,13,85,99,22,43,1
86,96,93,65,57,49,40,91,78,9,1
68,25,19,38,44,72,86,57,20,100,0
34,41,20,96,9,5,2,13,14,81,1
26,38,68,34,109,6,99,35,42,36,1
80,87,20,69,65,89,48,30,88,21,0
106,87,91,28,56,37,54,96,46,107,1
59,55,72,112,87,39,93,98,75,100,1
66,26,106,29,8,68,35,99,34,79,1
53,39,68,92,67,51,72,33,73,86,1
50,96,79,13,82,23,16,62,40,9,1
16,72,119,46,52,89,11,38,12,87,1
29,111,8,21,69,43,18,20,65,107,1
41,103,18,31,50,68,19,96,42,17,0
37,70,13,88,107,57,25,15,83,86,0
78,15,30,22,107,80,25,38,20,87,0
10,62,38,19,111,26,48,107,8,2,0
86,9,43,41,103,39,29,26,20,8,0
89,9,64,41,21,13,87,10,103,38,1
48,53,23,16,58,31,9,83,106,28,0
55,44,9,69,3,86,47,21,10,83,1
62,74,27,33,60,5,38,66,10,86,0
49,9,5,1,58,52,48,89,17,103,1
7,82,20,60,78,42,102,26,74,29,0
15,12,100,64,16,87,45,19,35,53,1
45,5,39,85,69,102,87,40,9,78,1
7,11,72,51,101,38,46,86,39,100,1
91,65,84,4,10,20,93,37,2,73,1
74,97,70,62,87,32,93,86,2,17,0
50,65,8,71,82,32,54,86,18,16,0
20,46,1,26,65,40,33,8,101,97,0
51,18,76,8,25,28,15,86,84,70,1
80,101,10,20,25,107,27,8,43,41,0
84,50,65,19,67,2,74,110,83,109,1
50,18,106,65,88,87,7,9,12,89,0
41,4,31,76,60,1,51,55,25,50,1
21,1,100,28,3,106,39,112,51,60,0
63,87,78,49,101,43,15,64,38,42,0
40,51,92,74,64,70,17,14,97,27,1
55,20,11,107,84,63,50,39,88,28,1
9,23,45,48,101,78,7,34,15,37,1
5,39,89,29,68,58,96,27,15,45,0
47,65,5,63,102,56,83,53,76,40,0
11,72,112,62,71,25,73,100,92,50,1
16,39,98,3,18,97,49,37,100,44,1
27,15,69,106,102,86,17,96,47,33,1
16,99,50,74,49,65,40,48,88,69,1
22,86,102,4,53,87,48,59,40,98,0
66,21,77,9,86,16,11,72,68,51,1
88,80,70,31,55,64,87,114,53,71,0
73,84,69,75,86,15,44,29,30,7,1
2,53,20,50,15,8,30,61,104,75,1
2,90,98,88,74,46,86,20,84,102,1
29,87,8,80,84,7,41,91,65,76,0
30,53,44,75,29,42,84,23,8,26,1
7,52,86,8,30,51,112,106,39,62,0
1,13,20,87,65,93,104,86,33,84,0
107,54,11,65,30,80,71,57,63,20,0
60,20,33,15,13,50,7,2,11,37,0
65,78,86,1,30,68,26,2,10,13,0
10,41,33,26,13,9,29,42,53,27,0
11,60,5,102,8,68,106,30,15,38,1
50,12,25,11,71,42,87,7,21,99,1
21,7,90,19,91,106,84,15,112,71,0
86,16,11,30,93,110,96,8,106,107,0
66,16,21,39,40,74,79,23,29,31,0
26,98,65,54,85,93,107,55,50,73,0
9,92,3,13,63,74,86,45,80,66,0
65,63,16,75,86,20,101,21,83,96,0
74,111,38,73,58,52,79,8,57,76,0
84,93,11,26,102,1,88,25,5,83,0
100,95,108,13,27,65,77,103,87,47,1
71,25,49,92,54,3,88,73,63,38,0
91,76,83,9,103,65,48,50,23,16,0
8,34,41,23,110,10,87,33,65,32,1
80,33,53,86,62,34,40,21,16,65,1
9,107,64,18,91,68,56,45,43,88,1
107,28,54,20,43,79,41,49,9,10,1
6,89,20,25,49,41,34,61,84,31,0
17,62,22,9,20,53,32,80,74,82,0
62,26,49,55,93,32,13,98,60,54,1
60,67,3,55,21,71,40,72,112,110,1
29,94,86,68,75,91,36,57,98,77,0
17,83,8,95,101,4,55,77,78,31,1
86,49,73,55,90,79,89,88,1,9,0
107,46,79,16,76,50,63,11,86,96,1
3,39,55,18,90,9,64,21,46,79,1
20,22,7,55,109,75,4,100,50,34,0
68,96,15,42,27,2,34,50,58,53,1
13,55,86,77,58,65,26,80,72,52,0
13,79,54,40,53,46,3,65,72,31,1
72,35,87,16,65,29,92,100,8,76,1
88,10,84,68,46,82,13,50,16,48,1
76,93,5,17,103,86,51,46,40,48,1
55,5,1,15,83,8,80,25,76,79,0
7,9,29,68,23,64,49,93,87,84,0
29,9,2,20,82,48,97,79,50,65,1
60,15,33,100,92,108,87,62,43,41,0
86,23,8,76,108,90,28,54,96,82,1
68,42,87,100,21,31,69,3,39,106,0
20,38,1,13,50,30,19,72,107,55,0
8,20,15,11,100,37,87,9,51,18,0
64,83,55,23,1,88,67,63,49,90,1
106,25,51,3,114,45,7,112,44,9,0
30,44,20,34,88,5,70,17,111,41,1
65,33,15,101,49,9,69,42,21,75,0
3,13,65,1,97,12,90,60,55,64,0
31,8,69,97,15,55,77,112,76,107,1
79,51,65,58,73,8,78,88,52,80,1
64,76,9,86,16,46,107,55,8,5,0
101,20,34,74,29,68,41,88,30,47,0
84,101,106,65,36,109,98,20,96,30,1
90,30,16,95,49,87,88,77,39,58,1
39,80,16,78,53,29,49,72,62,3,1
92,17,40,54,13,89,65,20,87,69,1
1,39,86,55,92,66,41,88,13,65,0
38,68,17,72,16,39,54,103,30,3,1
42,16,96,11,26,77,69,66,20,47,1
53,93,7,79,25,55,80,20,13,66,0
16,18,84,20,13,89,8,28,85,87,0
86,52,80,108,42,2,25,111,12,7,0
76,93,3,29,84,13,9,98,91,36,0
83,78,67,22,49,25,16,106,37,9,0
91,98,76,101,93,71,39,50,29,2,1
2,34,5,8,86,37,70,55,44,107,0
74,13,87,20,6,30,22,101,84,89,0
87,72,96,25,30,4,22,36,26,57,0
92,88,76,63,98,47,62,3,72,66,0
21,56,31,30,41,75,29,26,54,17,1
60,89,69,87,68,50,86,18,65,13,1
30,31,67,43,28,40,35,54,8,26,0
26,53,73,20,29,93,46,107,30,55,1
93,72,101,91,74,3,46,42,9,96,1
69,65,58,27,74,66,53,14,87,41,1
85,52,34,92,16,120,95,30,21,106,1
106,47,13,83,26,9,82,93,58,3,0
101,9,82,71,84,40,50,53,14,58,0
65,39,48,79,16,84,34,8,104,22,1
86,49,54,84,28,75,8,98,38,103,1
11,73,3,60,7,112,39,81,91,85,1
25,29,46,89,55,97,18,64,47,52,1
55,72,58,76,50,107,33,26,53,21,0
3,49,9,53,31,69,39,44,55,30,0
68,76,69,106,16,65,10,3,13,50,1
63,87,13,68,69,7,19,91,17,51,0
109,111,103,9,41,61,38,74,5,93,0
85,61,39,4,5,71,15,100,50,12,1
53,106,63,5,37,88,43,20,50,77,0
86,41,30,43,51,106,37,96,7,27,0
53,34,88,30,44,18,102,60,76,111,0
62,8,45,65,71,20,53,74,102,63,1
43,94,65,23,57,103,67,36,87,20,0
107,29,40,91,114,104,61,51,101,95,0
65,54,25,30,16,90,105,15,52,12,1
39,87,96,88,63,90,79,65,10,82,1
29,1,25,3,87,114,39,85,63,28,0
86,93,8,62,55,26,10,71,49,38,1
